时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 10:38:39.899,COM6,0.986,-0.08,0,-0.916,1.221,-1.099,-71.933,-86.006,23.544,-1728,5993,12955,35.48,,,,,,,,,,,,0.6611,-0.30783,-0.62799,-0.27139
 10:38:40.018,COM6,0.993,-0.102,0.004,-0.549,-0.122,-1.587,-71.526,-86.006,22.385,-1715,6002,12990,35.47,,,,,,,,,,,,0.65945,-0.31183,-0.62585,-0.27585
 10:38:40.099,COM6,0.986,-0.074,0,0.061,0.671,-3.052,-71.411,-86.182,21.654,-1702,6009,12986,35.44,,,,,,,,,,,,0.65732,-0.31436,-0.62491,-0.28018
 10:38:40.205,COM6,0.991,-0.093,0.002,0.244,0.549,-2.991,-70.406,-86.358,19.995,-1696,6020,12979,35.44,,,,,,,,,,,,0.65524,-0.31689,-0.6236,-0.28503
 10:38:40.318,COM6,0.992,-0.087,-0.004,0.488,0.854,-4.395,-69.23,-86.6,18.226,-1685,6042,12970,35.41,,,,,,,,,,,,0.65305,-0.31876,-0.62274,-0.28976
 10:38:40.435,COM6,0.996,-0.063,0,0.244,1.038,-3.601,-66.835,-86.891,15.227,-1628,6054,12948,35.52,,,,,,,,,,,,0.65079,-0.32025,-0.62186,-0.29507
 10:38:40.548,COM6,0.993,-0.063,-0.004,1.953,1.038,-2.625,-64.742,-87.061,12.48,-1610,6067,12956,35.43,,,,,,,,,,,,0.64874,-0.3226,-0.62045,-0.30002
 10:38:40.583,COM6,0.99,-0.061,0.002,-0.977,1.282,-1.587,-62.386,-87.144,9.399,-1611,6079,12926,35.45,,,,,,,,,,,,0.64688,-0.32562,-0.61835,-0.30499
 10:38:40.697,COM6,0.994,-0.061,0.004,-0.366,0.854,-2.136,-60.518,-87.215,6.79,-1601,6084,12915,35.48,,,,,,,,,,,,0.64487,-0.32892,-0.6163,-0.30991
 10:38:40.854,COM6,0.992,-0.06,0.005,-0.916,1.343,-1.404,-58.464,-87.275,3.95,-1577,6096,12912,35.48,,,,,,,,,,,,0.64273,-0.33243,-0.61404,-0.31503
 10:38:40.892,COM6,0.99,-0.06,0.006,-1.038,1.709,-1.16,-56.448,-87.27,1.077,-1586,6081,12894,35.46,,,,,,,,,,,,0.64066,-0.33652,-0.61118,-0.32034
 10:38:40.996,COM6,0.991,-0.065,0.01,-1.404,1.953,-1.648,-53.926,-87.237,-2.395,-1583,6079,12889,35.42,,,,,,,,,,,,0.63849,-0.34103,-0.60785,-0.32623
 10:38:41.105,COM6,0.993,-0.062,0.011,-0.61,1.404,-2.014,-51.114,-87.248,-6.202,-1584,6099,12921,35.44,,,,,,,,,,,,0.63593,-0.34549,-0.60458,-0.33255
 10:38:41.186,COM6,0.996,-0.059,0.012,-0.793,1.404,-2.197,-48.268,-87.297,-10.014,-1580,6103,12898,35.48,,,,,,,,,,,,0.63312,-0.3497,-0.60165,-0.33881
 10:38:41.292,COM6,0.995,-0.042,0.008,-0.244,1.709,-1.709,-45.143,-87.341,-14.134,-1580,6104,12921,35.41,,,,,,,,,,,,0.63016,-0.35397,-0.5986,-0.34521
 10:38:41.409,COM6,0.987,-0.049,0.015,-0.732,2.136,-0.916,-42.567,-87.281,-17.803,-1561,6090,12899,35.44,,,,,,,,,,,,0.62738,-0.35904,-0.59464,-0.35184
 10:38:41.519,COM6,0.994,-0.058,0.019,-0.977,2.075,-0.854,-40.688,-87.171,-20.814,-1576,6095,12905,35.45,,,,,,,,,,,,0.62463,-0.36444,-0.59027,-0.35843
 10:38:41.602,COM6,0.996,-0.055,0.016,-1.038,2.014,-1.16,-38.892,-87.078,-23.758,-1587,6099,12856,35.41,,,,,,,,,,,,0.62164,-0.3699,-0.58591,-0.36514
 10:38:41.688,COM6,0.993,-0.046,0.021,-1.221,1.953,-0.305,-37.375,-86.99,-26.406,-1579,6096,12880,35.44,,,,,,,,,,,,0.61859,-0.37521,-0.58163,-0.37164
 10:38:41.801,COM6,0.997,-0.053,0.025,-0.793,1.343,-0.061,-36.832,-86.852,-28.141,-1601,6102,12880,35.42,,,,,,,,,,,,0.61554,-0.3811,-0.57684,-0.37817
 10:38:41.907,COM6,0.996,-0.056,0.023,-1.587,1.465,-0.61,-36.573,-86.759,-29.586,-1590,6104,12864,35.47,,,,,,,,,,,,0.61218,-0.38699,-0.57227,-0.38455
 10:38:42.007,COM6,0.993,-0.047,0.027,-0.122,1.038,-0.854,-35.892,-86.715,-31.432,-1597,6090,12880,35.41,,,,,,,,,,,,0.60849,-0.39258,-0.56802,-0.39099
 10:38:42.095,COM6,0.994,-0.056,0.028,-0.977,1.282,-0.549,-35.513,-86.655,-32.964,-1596,6102,12887,35.42,,,,,,,,,,,,0.60489,-0.39813,-0.56366,-0.39722
 10:38:42.229,COM6,0.993,-0.058,0.032,-1.526,1.831,0.61,-35.766,-86.517,-33.893,-1620,6087,12875,35.43,,,,,,,,,,,,0.60159,-0.40399,-0.55865,-0.40329
 10:38:42.287,COM6,0.991,-0.063,0.032,-1.16,1.648,-0.061,-36.134,-86.353,-34.7,-1627,6092,12886,35.41,,,,,,,,,,,,0.59836,-0.40988,-0.55344,-0.40933
 10:38:42.417,COM6,0.996,-0.065,0.032,1.038,0.793,-1.648,-35.579,-86.309,-36.431,-1625,6093,12867,35.44,,,,,,,,,,,,0.59442,-0.41528,-0.54892,-0.41562
 10:38:42.500,COM6,0.996,-0.058,0.034,-0.916,1.831,-0.244,-34.695,-86.248,-38.447,-1634,6088,12841,35.44,,,,,,,,,,,,0.59064,-0.42032,-0.54443,-0.42184
 10:38:42.612,COM6,0.99,-0.052,0.035,-0.427,1.16,0.305,-34.991,-86.133,-39.304,-1655,6095,12856,35.44,,,,,,,,,,,,0.58707,-0.42587,-0.5394,-0.42767
 10:38:42.719,COM6,0.995,-0.065,0.038,-0.244,0.916,-0.549,-35.425,-86.05,-40.034,-1663,6094,12841,35.38,,,,,,,,,,,,0.58322,-0.43146,-0.53455,-0.43341
 10:38:42.800,COM6,0.989,-0.056,0.036,0.305,0.977,-1.221,-34.969,-86.039,-41.666,-1657,6101,12857,35.41,,,,,,,,,,,,0.57877,-0.43674,-0.53003,-0.43958
 10:38:42.907,COM6,0.994,-0.058,0.042,-0.183,1.221,-0.427,-34.371,-86.001,-43.456,-1654,6107,12826,35.41,,,,,,,,,,,,0.57437,-0.44193,-0.52524,-0.44583
 10:38:42.988,COM6,0.992,-0.058,0.033,-1.16,1.465,0.61,-35.173,-85.908,-43.912,-1662,6071,12812,35.46,,,,,,,,,,,,0.57004,-0.44794,-0.51978,-0.45178
 10:38:43.106,COM6,0.994,-0.07,0.043,-0.305,1.16,0.183,-35.837,-85.765,-44.555,-1676,6073,12828,35.44,,,,,,,,,,,,0.5657,-0.45407,-0.51367,-0.45804
 10:38:43.191,COM6,0.986,-0.063,0.039,-0.488,0.977,-0.366,-36.2,-85.688,-45.511,-1685,6090,12859,35.43,,,,,,,,,,,,0.56088,-0.46008,-0.5079,-0.46439
 10:38:43.303,COM6,0.994,-0.072,0.044,-0.732,1.404,0.244,-36.672,-85.573,-46.34,-1708,6088,12853,35.4,,,,,,,,,,,,0.5563,-0.46594,-0.50189,-0.47055
 10:38:43.388,COM6,0.994,-0.067,0.042,-1.465,1.648,0.916,-37.524,-85.424,-46.818,-1704,6087,12847,35.38,,,,,,,,,,,,0.5517,-0.47205,-0.49548,-0.47662
 10:38:43.499,COM6,0.983,-0.068,0.042,-2.075,1.404,1.404,-38.886,-85.248,-46.78,-1715,6088,12852,35.39,,,,,,,,,,,,0.54727,-0.4783,-0.4888,-0.48236
 10:38:43.606,COM6,0.991,-0.089,0.048,-1.77,1.282,-0.366,-39.974,-85.078,-47.071,-1747,6056,12832,35.37,,,,,,,,,,,,0.54248,-0.48459,-0.48193,-0.48834
 10:38:43.688,COM6,0.992,-0.071,0.046,-0.671,0.366,-1.404,-40.067,-85.122,-48.29,-1759,6053,12834,35.38,,,,,,,,,,,,0.53659,-0.49017,-0.47659,-0.49448
 10:38:43.794,COM6,0.988,-0.063,0.042,-0.916,0.366,-0.732,-40.226,-85.155,-49.384,-1750,6065,12845,35.41,,,,,,,,,,,,0.53101,-0.49545,-0.47141,-0.50021
 10:38:43.902,COM6,1,-0.073,0.045,-0.488,0,-0.854,-40.529,-85.177,-50.334,-1735,6052,12837,35.39,,,,,,,,,,,,0.52536,-0.50076,-0.46613,-0.50583
 10:38:43.983,COM6,0.996,-0.067,0.036,-0.549,0.488,-0.916,-40.792,-85.248,-51.24,-1733,6069,12850,35.42,,,,,,,,,,,,0.51974,-0.50568,-0.4614,-0.51102
 10:38:44.089,COM6,0.987,-0.072,0.04,-0.854,-0.305,0,-41.336,-85.254,-51.844,-1743,6064,12838,35.41,,,,,,,,,,,,0.51462,-0.51056,-0.4563,-0.5159
 10:38:44.197,COM6,0.992,-0.081,0.042,-0.793,-0.244,-0.122,-42.462,-85.248,-51.861,-1738,6064,12839,35.39,,,,,,,,,,,,0.50952,-0.51563,-0.45114,-0.52045
 10:38:44.314,COM6,0.997,-0.078,0.04,-0.977,-0.122,-1.16,-43.193,-85.287,-52.306,-1753,6060,12853,35.4,,,,,,,,,,,,0.50394,-0.52066,-0.44601,-0.52527
